source,slug,subtopico,lote,issue_codes
"local","cetrede-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056309743-7","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","cetrede-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056318806-1","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","cogeps-unioeste-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056301382-2","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","cogeps-unioeste-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056301382-3","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","coseac-uff-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056330579-3","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","coseac-uff-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056330579-4","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","coseac-uff-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056330579-5","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","cotec-fadenor-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056265348-1","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","cotec-fadenor-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056301382-1","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fau-unicentro-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056309743-0","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fau-unicentro-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056309743-1","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fau-unicentro-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056309743-2","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fau-unicentro-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056309743-5","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fau-unicentro-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056309743-6","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fauel-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056318806-2","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fepese-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056284398-3","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fepese-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056284398-4","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fepese-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056309743-3","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fepese-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056309743-4","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fepese-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056318806-3","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fepese-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056318806-5","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fepese-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056318806-6","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fgv-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056284398-5","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fgv-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056284398-6","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fgv-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056301382-0","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fundatec-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056265348-6","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fundatec-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056265348-7","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fundatec-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056274291-8","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_golden_rule_sem_rows"
"local","fundatec-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056284398-0","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fundatec-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056292978-6","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fundep-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056292978-3","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","fundep-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056318806-7","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","iaupe-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056265348-2","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","ibade-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056301382-8","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","ibgp-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056330579-2","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","idecan-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1778712108887-0","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-01","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","idecan-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1778712108887-1","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","idecan-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1780066909125-6","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items"
"local","idecan-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1780066909125-7","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items"
"local","idecan-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1780066909125-8","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items"
"local","idecan-geral-calculo-de-administracao-de-medicamentos-e-infusoes-1776056309743-8","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","idib-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1778934863952-5","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","imparh-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056274291-1","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_golden_rule_sem_rows"
"local","imparh-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056274291-2","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_golden_rule_sem_rows"
"local","instituto-aocp-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056265348-3","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","instituto-aocp-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056265348-4","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","instituto-aocp-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056265348-5","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","instituto-aocp-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056284398-2","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","isba-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056265348-0","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","itame-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-1","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","ivin-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-2","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","ivin-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-3","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","ivin-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-4","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","ivin-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-5","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","lj-assessoria-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-6","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","lj-assessoria-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-7","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","nao-informado-geral-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-0","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","objetiva-concursos-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056284398-1","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_golden_rule_sem_rows"
"local","objetiva-concursos-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056284398-7","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","omni-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056318806-8","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","omni-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056330579-0","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","omni-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056330579-1","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","quadrix-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056274291-7","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","unifil-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056274291-0","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","unifil-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056292978-4","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","unifil-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056292978-5","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","vunesp-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056301382-5","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","vunesp-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056301382-6","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","vunesp-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056301382-7","Cálculo de Administração de Medicamentos e Infusões","calculo-de-administracao-de-medicamentos-e-infusoes-lote-02","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"local","idecan-enfermagem-coleta-de-exames-laboratoriais-1778712165781-4","Coleta de Exames Laboratoriais","coleta-de-exames-laboratoriais-lote-02","molde_golden_rule_sem_rows"
"local","idecan-enfermagem-coleta-de-exames-laboratoriais-1778712165781-5","Coleta de Exames Laboratoriais","coleta-de-exames-laboratoriais-lote-02","molde_golden_rule_sem_rows"
"local","idecan-enfermagem-coleta-de-exames-laboratoriais-1778712165781-6","Coleta de Exames Laboratoriais","coleta-de-exames-laboratoriais-lote-02","molde_golden_rule_sem_rows"
"local","idecan-enfermagem-coleta-de-exames-laboratoriais-1778712165781-7","Coleta de Exames Laboratoriais","coleta-de-exames-laboratoriais-lote-02","molde_golden_rule_sem_rows"
"local","idecan-enfermagem-coleta-de-exames-laboratoriais-1778712165781-8","Coleta de Exames Laboratoriais","coleta-de-exames-laboratoriais-lote-02","molde_golden_rule_sem_rows"
"local","avancasp-enfermagem-exames-laboratoriais-1779563559434-2","Coleta de Exames Laboratoriais","coleta-lote-01","molde_concept_map_sem_items"
"local","decorp-enfermagem-exames-laboratoriais-1779563553840-3","Coleta de Exames Laboratoriais","coleta-lote-01","molde_concept_map_sem_items"
"local","fundatec-enfermagem-exames-complementares-1779563679414-5","Coleta de Exames Laboratoriais","coleta-lote-01","stub_markers"
"local","idecan-enfermagem-coleta-de-exames-laboratoriais-1778712165781-4","Coleta de Exames Laboratoriais","coleta-lote-01","molde_golden_rule_sem_rows"
"local","idecan-enfermagem-coleta-de-exames-laboratoriais-1778712165781-5","Coleta de Exames Laboratoriais","coleta-lote-01","molde_golden_rule_sem_rows"
"local","idecan-enfermagem-coleta-de-exames-laboratoriais-1778712165781-6","Coleta de Exames Laboratoriais","coleta-lote-01","molde_golden_rule_sem_rows"
"local","idecan-enfermagem-coleta-de-exames-laboratoriais-1778712165781-7","Coleta de Exames Laboratoriais","coleta-lote-01","molde_golden_rule_sem_rows"
"local","idecan-enfermagem-coleta-de-exames-laboratoriais-1778712165781-8","Coleta de Exames Laboratoriais","coleta-lote-01","molde_golden_rule_sem_rows"
"local","idecan-enfermagem-exames-complementares-1778712242196-2","Coleta de Exames Laboratoriais","coleta-lote-01","molde_golden_rule_sem_rows"
"local","idecan-enfermagem-exames-laboratoriais-1778712242196-1","Coleta de Exames Laboratoriais","coleta-lote-01","molde_golden_rule_sem_rows"
"local","instituto-access-enfermagem-exames-laboratoriais-1779563559434-3","Coleta de Exames Laboratoriais","coleta-lote-01","molde_concept_map_sem_items"
"local","metrocapital-enfermagem-seguranca-do-paciente-1777102936764-8","Coleta de Exames Laboratoriais","coleta-lote-01","molde_golden_rule_sem_rows"
"local","adm-tec-enfermagem-curativos-e-manejo-de-feridas-1779344773456-1","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","ameosc-enfermagem-curativos-e-manejo-de-feridas-1779344766321-8","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","ameosc-enfermagem-curativos-e-manejo-de-feridas-1779344773456-0","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","ameosc-enfermagem-curativos-e-manejo-de-feridas-1779344773456-7","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","ameosc-enfermagem-curativos-e-manejo-de-feridas-1779344773456-8","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","ameosc-enfermagem-curativos-e-manejo-de-feridas-1779344779828-6","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","ameosc-enfermagem-curativos-e-manejo-de-feridas-1779344813448-6","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","ameosc-enfermagem-curativos-e-manejo-de-feridas-1779344813448-7","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","atame-enfermagem-curativos-e-manejo-de-feridas-1779269228428-3","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","avancasp-enfermagem-curativos-e-manejo-de-feridas-1779269212740-0","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","avancasp-enfermagem-curativos-e-manejo-de-feridas-1779269212740-1","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","avancasp-enfermagem-curativos-e-manejo-de-feridas-1779269212740-2","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","avancasp-enfermagem-curativos-e-manejo-de-feridas-1779269212740-3","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","avancasp-enfermagem-curativos-e-manejo-de-feridas-1779344759089-1","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","avancasp-enfermagem-curativos-e-manejo-de-feridas-1779344766321-2","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","avancasp-enfermagem-curativos-e-manejo-de-feridas-1779344766321-3","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","avancasp-enfermagem-curativos-e-manejo-de-feridas-1779344766321-4","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","avancasp-enfermagem-curativos-e-manejo-de-feridas-1779344766321-5","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","avancasp-enfermagem-curativos-e-manejo-de-feridas-1779344813448-0","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","avancasp-enfermagem-curativos-e-manejo-de-feridas-1779344826734-1","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","avancasp-enfermagem-curativos-e-manejo-de-feridas-1779344826734-2","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","avancasp-enfermagem-curativos-e-manejo-de-feridas-1779344826734-3","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","avancasp-enfermagem-curativos-e-manejo-de-feridas-1779344826734-4","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
"local","cetap-enfermagem-curativos-e-manejo-de-feridas-1779344819753-8","Curativos e Manejo de Feridas","curativos-e-manejo-de-feridas-lote-01","molde_golden_rule_sem_rows"
